Dataset,Soil_Type,Image_Path,Detected_Tone,pH Range,Temperature (°C),Humidity (%),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg),Crop_Recommendations,Fertilizer_Recommendations,Weather_Based_Crop_Recommendation,Season_Based_Crop_Recommendation,Current_Season,Current_Temperature(°C),Current_Humidity(%),Weather_Description,Nitrogen (mg/kg)_min,Nitrogen (mg/kg)_max,Phosphorus (mg/kg)_min,Phosphorus (mg/kg)_max,Potassium (mg/kg)_min,Potassium (mg/kg)_max,pH Range_min,pH Range_max
test,Clay soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Clay soil\images72.jpg,Reddish,6.0–7.0,20–30,65–80,220–350,25–40,250–400,"Rice, Sugarcane, Lettuce, Broccoli, Peas","Compost, NPK, Urea, Biofertilizer, Vermicompost","Rice, Sugarcane, Lettuce, Broccoli, Peas","Peas, Wheat, Mustard, Potato, Oats",Winter,28.07,44,haze,220.0,350.0,25.0,40.0,250.0,400.0,6.0,7.0
test,Clay soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Clay soil\red-clay-soil-closeup-red-clay-soil-closeup-as-natural-background-98921605.jpg,Reddish,6.0–7.0,20–30,65–80,220–350,25–40,250–400,"Rice, Sugarcane, Lettuce, Broccoli, Peas","Compost, NPK, Urea, Biofertilizer, Vermicompost","Rice, Sugarcane, Lettuce, Broccoli, Peas","Peas, Wheat, Mustard, Potato, Oats",Winter,28.07,44,haze,220.0,350.0,25.0,40.0,250.0,400.0,6.0,7.0
test,Clay soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Clay soil\Sample1.120.jpg,Reddish,6.0–7.0,20–30,65–80,220–350,25–40,250–400,"Rice, Sugarcane, Lettuce, Broccoli, Peas","Compost, NPK, Urea, Biofertilizer, Vermicompost","Rice, Sugarcane, Lettuce, Broccoli, Peas","Peas, Wheat, Mustard, Potato, Oats",Winter,28.07,44,haze,220.0,350.0,25.0,40.0,250.0,400.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of 1000_F_233167094_JhQz9xvHtlN5UyT3zt748JiJolOSid7s.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of 2560px-A_red_soil_crop_field.JPG.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of 61050549-red-soil-texture-background.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of 95424d278d0b71fa4b398f406303a4a9.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of annamalai-red-soil-suppliers-kotturpuram-chennai-red-soil-dealers-ey0ylh5r3e.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of download (1).jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of download (2).jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of download.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image-red-soil-texture-260nw-243951718.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image12.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image14.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image15.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image16.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image17.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image19.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image2.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image20.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image23.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image24.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image25.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image26.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image3.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image30.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image31.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image5.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of image8.jpeg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images (1).jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images102.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images104.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images105.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images113.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images117.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images119.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images120.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images122.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images125.jpg,Bluish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images131.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images135.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images141.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images43.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images95.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\Copy of images96.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\images177.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\images183.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\images188.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\images189.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\images191.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
test,Red soil,C:\Users\Pranjal Yallurkar\OneDrive\Desktop\PROJECT\Final\soil_photos-20251020T144319Z-1-001\soil_photos\test\Red soil\images192.jpg,Reddish,6.0–7.0,24–34,45–65,180–300,20–40,200–350,"Groundnut, Millet, Maize, Pulses, Ragi","DAP, Organic Manure, Compost, NPK, Biofertilizer","millet, maize","Wheat, Mustard, Gram, Onion, Garlic",Winter,28.07,44,haze,180.0,300.0,20.0,40.0,200.0,350.0,6.0,7.0
